id_major,id_university,type,major_name,capacity,university_name
1711303,171,science,AGROEKOTEKNOLOGI,50,UNIVERSITAS SRIWIJAYA
1711311,171,science,PETERNAKAN,50,UNIVERSITAS SRIWIJAYA
1711326,171,science,FARMASI,60,UNIVERSITAS SRIWIJAYA
1711334,171,science,TEKNIK GEOLOGI,40,UNIVERSITAS SRIWIJAYA
1711342,171,science,PSIKOLOGI,40,UNIVERSITAS SRIWIJAYA
1711357,171,science,ILMU TANAH,50,UNIVERSITAS SRIWIJAYA
1711365,171,science,AGRONOMI,50,UNIVERSITAS SRIWIJAYA
1711373,171,science,PROTEKSI TANAMAN,50,UNIVERSITAS SRIWIJAYA
1711381,171,science,GIZI,50,UNIVERSITAS SRIWIJAYA
1711396,171,science,KESEHATAN LINGKUNGAN,50,UNIVERSITAS SRIWIJAYA
1721015,172,science,PENDIDIKAN MATEMATIKA,36,UNIVERSITAS ISLAM NEGERI RADEN FATAH
1721023,172,science,PENDIDIKAN BIOLOGI,48,UNIVERSITAS ISLAM NEGERI RADEN FATAH
1721046,172,science,KIMIA,14,UNIVERSITAS ISLAM NEGERI RADEN FATAH
1721054,172,science,BIOLOGI,14,UNIVERSITAS ISLAM NEGERI RADEN FATAH
1721062,172,science,PENDIDIKAN FISIKA,24,UNIVERSITAS ISLAM NEGERI RADEN FATAH
1721077,172,science,PENDIDIKAN KIMIA,24,UNIVERSITAS ISLAM NEGERI RADEN FATAH
1811014,181,science,TEKNIK MESIN,14,UNIVERSITAS BANGKA BELITUNG
1811022,181,science,TEKNIK ELEKTRO,32,UNIVERSITAS BANGKA BELITUNG
1811037,181,science,TEKNIK PERTAMBANGAN,17,UNIVERSITAS BANGKA BELITUNG
1811045,181,science,TEKNIK SIPIL,35,UNIVERSITAS BANGKA BELITUNG
1811053,181,science,AGROTEKNOLOGI,35,UNIVERSITAS BANGKA BELITUNG
1811061,181,science,MANAJEMEN SUMBERDAYA PERAIRAN,25,UNIVERSITAS BANGKA BELITUNG
1811076,181,science,BIOLOGI,16,UNIVERSITAS BANGKA BELITUNG
1811084,181,science,AGRIBISNIS,35,UNIVERSITAS BANGKA BELITUNG
1811092,181,science,BUDIDAYA PERAIRAN,30,UNIVERSITAS BANGKA BELITUNG
1811103,181,science,ILMU KELAUTAN,14,UNIVERSITAS BANGKA BELITUNG
1811111,181,science,KIMIA,14,UNIVERSITAS BANGKA BELITUNG
1811126,181,science,FISIKA,14,UNIVERSITAS BANGKA BELITUNG
1811134,181,science,MATEMATIKA,12,UNIVERSITAS BANGKA BELITUNG
1911015,191,science,AGROTEKNOLOGI,31,UNIVERSITAS LAMPUNG
1911023,191,science,AGRIBISNIS,54,UNIVERSITAS LAMPUNG
1911031,191,science,TEKNIK GEOFISIKA,44,UNIVERSITAS LAMPUNG
1911046,191,science,TEKNIK SIPIL,66,UNIVERSITAS LAMPUNG
1911054,191,science,KIMIA,63,UNIVERSITAS LAMPUNG
1911062,191,science,BIOLOGI,45,UNIVERSITAS LAMPUNG
1911077,191,science,TEKNOLOGI HASIL PERTANIAN,45,UNIVERSITAS LAMPUNG
1911085,191,science,PETERNAKAN,31,UNIVERSITAS LAMPUNG
1911093,191,science,KEHUTANAN,67,UNIVERSITAS LAMPUNG
1911104,191,science,TEKNIK PERTANIAN,45,UNIVERSITAS LAMPUNG
1911112,191,science,MATEMATIKA,63,UNIVERSITAS LAMPUNG
1911127,191,science,FISIKA,63,UNIVERSITAS LAMPUNG
1911135,191,science,TEKNIK MESIN,44,UNIVERSITAS LAMPUNG
1911143,191,science,TEKNIK ELEKTRO,66,UNIVERSITAS LAMPUNG
1911151,191,science,PEND. MATEMATIKA,36,UNIVERSITAS LAMPUNG
1911166,191,science,PEND. FISIKA,36,UNIVERSITAS LAMPUNG
1911174,191,science,PEND. KIMIA,36,UNIVERSITAS LAMPUNG
1911182,191,science,PEND. BIOLOGI,36,UNIVERSITAS LAMPUNG
1911197,191,science,TEKNIK KIMIA,66,UNIVERSITAS LAMPUNG
1911201,191,science,PEND. KEDOKTERAN,65,UNIVERSITAS LAMPUNG
1911216,191,science,BUDIDAYA PERAIRAN,31,UNIVERSITAS LAMPUNG
1911224,191,science,ILMU KOMPUTER,45,UNIVERSITAS LAMPUNG
1911232,191,science,ARSITEKTUR,28,UNIVERSITAS LAMPUNG
1911247,191,science,TEKNIK GEODESI,28,UNIVERSITAS LAMPUNG
1911255,191,science,TEKNIK INFORMATIKA,44,UNIVERSITAS LAMPUNG
1911263,191,science,SUMBERDAYA AKUATIK,31,UNIVERSITAS LAMPUNG
1911271,191,science,ILMU TANAH,27,UNIVERSITAS LAMPUNG
1911286,191,science,AGRONOMI,45,UNIVERSITAS LAMPUNG
1911294,191,science,PROTEKSI TANAMAN,27,UNIVERSITAS LAMPUNG
1911305,191,science,PENYULUHAN PERTANIAN,45,UNIVERSITAS LAMPUNG
1911313,191,science,ILMU KELAUTAN,27,UNIVERSITAS LAMPUNG
1911321,191,science,TEKNOLOGI INDUSTRI PERTANIAN,27,UNIVERSITAS LAMPUNG
1911336,191,science,NUTRISI DAN TEKNOLOGI PANGAN TERNAK,31,UNIVERSITAS LAMPUNG
1911344,191,science,PENDIDIKAN VOKASIONAL TEKNOLOGI INFORMASI,14,UNIVERSITAS LAMPUNG
1911352,191,science,FARMASI,32,UNIVERSITAS LAMPUNG
1911367,191,science,BIOLOGI TERAPAN,18,UNIVERSITAS LAMPUNG
1921017,192,science,TEKNIK GEOMATIKA,73,INSTITUT TEKNOLOGI SUMATERA
1921025,192,science,TEKNIK ELEKTRO,88,INSTITUT TEKNOLOGI SUMATERA
1921033,192,science,PERENCANAAN WILAYAH DAN KOTA,117,INSTITUT TEKNOLOGI SUMATERA
1921041,192,science,TEKNIK GEOFISIKA,102,INSTITUT TEKNOLOGI SUMATERA
1921056,192,science,TEKNIK SIPIL,117,INSTITUT TEKNOLOGI SUMATERA
1921064,192,science,TEKNIK INFORMATIKA,117,INSTITUT TEKNOLOGI SUMATERA
1921072,192,science,FISIKA,44,INSTITUT TEKNOLOGI SUMATERA
1921087,192,science,ARSITEKTUR,88,INSTITUT TEKNOLOGI SUMATERA
1921095,192,science,TEKNIK LINGKUNGAN,88,INSTITUT TEKNOLOGI SUMATERA
1921106,192,science,TEKNIK GEOLOGI,59,INSTITUT TEKNOLOGI SUMATERA
1921114,192,science,MATEMATIKA,59,INSTITUT TEKNOLOGI SUMATERA
1921122,192,science,TEKNIK MESIN,59,INSTITUT TEKNOLOGI SUMATERA
1921145,192,science,BIOLOGI,44,INSTITUT TEKNOLOGI SUMATERA
1921153,192,science,TEKNIK INDUSTRI,88,INSTITUT TEKNOLOGI SUMATERA
1921161,192,science,FARMASI,73,INSTITUT TEKNOLOGI SUMATERA
1921176,192,science,TEKNIK KIMIA,59,INSTITUT TEKNOLOGI SUMATERA
1921184,192,science,KIMIA,59,INSTITUT TEKNOLOGI SUMATERA
1921192,192,science,TEKNIK FISIKA,59,INSTITUT TEKNOLOGI SUMATERA
1921203,192,science,TEKNIK KELAUTAN,59,INSTITUT TEKNOLOGI SUMATERA
1921211,192,science,SAINS ATMOSFIR DAN KEPLANETAN,59,INSTITUT TEKNOLOGI SUMATERA
1921226,192,science,TEKNIK BIOSISTEM,44,INSTITUT TEKNOLOGI SUMATERA
1921234,192,science,TEKNOLOGI INDUSTRI PERTANIAN,59,INSTITUT TEKNOLOGI SUMATERA
1921242,192,science,TEKNIK SISTEM ENERGI,59,INSTITUT TEKNOLOGI SUMATERA
1921257,192,science,TEKNOLOGI PANGAN,59,INSTITUT TEKNOLOGI SUMATERA
1921265,192,science,TEKNIK MATERIAL,59,INSTITUT TEKNOLOGI SUMATERA
1921273,192,science,TEKNIK PERTAMBANGAN,59,INSTITUT TEKNOLOGI SUMATERA
1921281,192,science,ARSITEKTUR LANSKAP,59,INSTITUT TEKNOLOGI SUMATERA
1921296,192,science,DESAIN KOMUNIKASI VISUAL,59,INSTITUT TEKNOLOGI SUMATERA
3111014,311,science,TEKNIK MESIN,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111022,311,science,TEKNIK ELEKTRO,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111037,311,science,TEKNIK INDUSTRI,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111045,311,science,TEKNIK METALURGI,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111053,311,science,TEKNIK KIMIA,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111061,311,science,TEKNIK SIPIL,32,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111076,311,science,AGRIBISNIS,80,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111084,311,science,AGROEKOTEKNOLOGI,80,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111092,311,science,PERIKANAN,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111103,311,science,PENDIDIKAN BIOLOGI,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111111,311,science,PENDIDIKAN MATEMATIKA,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111126,311,science,PENDIDIKAN TEKNIK ELEKTRO,32,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111134,311,science,PENDIDIKAN TEKNIK MESIN,32,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111142,311,science,PENDIDIKAN FISIKA,32,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111157,311,science,PENDIDIKAN KIMIA,32,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111165,311,science,PENDIDIKAN IPA,32,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111173,311,science,TEKNOLOGI PANGAN,48,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111181,311,science,ILMU KEOLAHRAGAAN,16,UNIVERSITAS SULTAN AGENG TIRTAYASA
3111196,311,science,GIZI,16,UNIVERSITAS SULTAN AGENG TIRTAYASA
3211015,321,science,PENDIDIKAN DOKTER,72,UNIVERSITAS INDONESIA
3211023,321,science,PENDIDIKAN DOKTER GIGI,48,UNIVERSITAS INDONESIA
3211031,321,science,MATEMATIKA,28,UNIVERSITAS INDONESIA
3211046,321,science,FISIKA,40,UNIVERSITAS INDONESIA
3211054,321,science,KIMIA,40,UNIVERSITAS INDONESIA
3211062,321,science,BIOLOGI,40,UNIVERSITAS INDONESIA
3211077,321,science,FARMASI,52,UNIVERSITAS INDONESIA
3211085,321,science,GEOGRAFI,40,UNIVERSITAS INDONESIA
3211093,321,science,TEKNIK SIPIL,36,UNIVERSITAS INDONESIA
3211104,321,science,TEKNIK MESIN,32,UNIVERSITAS INDONESIA
3211112,321,science,TEKNIK ELEKTRO,40,UNIVERSITAS INDONESIA
3211127,321,science,TEKNIK METALURGI & MATERIAL,36,UNIVERSITAS INDONESIA
3211135,321,science,ARSITEKTUR,24,UNIVERSITAS INDONESIA
3211143,321,science,TEKNIK KIMIA,36,UNIVERSITAS INDONESIA
3211151,321,science,ILMU KEPERAWATAN,48,UNIVERSITAS INDONESIA
3211166,321,science,ILMU KOMPUTER,60,UNIVERSITAS INDONESIA
3211174,321,science,ILMU KESEHATAN MASYARAKAT,60,UNIVERSITAS INDONESIA
3211182,321,science,TEKNIK INDUSTRI,48,UNIVERSITAS INDONESIA
3211197,321,science,TEKNIK PERKAPALAN,24,UNIVERSITAS INDONESIA
3211201,321,science,TEKNIK LINGKUNGAN,28,UNIVERSITAS INDONESIA
3211216,321,science,TEKNIK KOMPUTER,32,UNIVERSITAS INDONESIA
3211224,321,science,SISTEM INFORMASI,60,UNIVERSITAS INDONESIA
3211232,321,science,ARSITEKTUR INTERIOR,20,UNIVERSITAS INDONESIA
3211247,321,science,TEKNOLOGI BIOPROSES,24,UNIVERSITAS INDONESIA
3211255,321,science,GIZI,24,UNIVERSITAS INDONESIA
3211263,321,science,KESEHATAN LINGKUNGAN,20,UNIVERSITAS INDONESIA
3211271,321,science,KESELAMATAN DAN KESEHATAN KERJA,20,UNIVERSITAS INDONESIA
3211286,321,science,GEOFISIKA,28,UNIVERSITAS INDONESIA
3211294,321,science,GEOLOGI,28,UNIVERSITAS INDONESIA
3211305,321,science,STATISTIKA,24,UNIVERSITAS INDONESIA
3211313,321,science,AKTUARIA,20,UNIVERSITAS INDONESIA
3211321,321,science,TEKNIK BIOMEDIS,16,UNIVERSITAS INDONESIA
3221017,322,science,SOSIAL EKONOMI PERTANIAN / AGRIBISNIS,52,UNIVERSITAS ISLAM NEGERI JAKARTA
3221025,322,science,TEKNIK INFORMATIKA,52,UNIVERSITAS ISLAM NEGERI JAKARTA
3221033,322,science,SISTEM INFORMASI,52,UNIVERSITAS ISLAM NEGERI JAKARTA
3221041,322,science,MATEMATIKA,32,UNIVERSITAS ISLAM NEGERI JAKARTA
3221056,322,science,BIOLOGI,48,UNIVERSITAS ISLAM NEGERI JAKARTA
3221064,322,science,KIMIA,48,UNIVERSITAS ISLAM NEGERI JAKARTA
3221072,322,science,FISIKA,40,UNIVERSITAS ISLAM NEGERI JAKARTA
3221087,322,science,KESEHATAN MASYARAKAT,48,UNIVERSITAS ISLAM NEGERI JAKARTA
3221095,322,science,FARMASI,44,UNIVERSITAS ISLAM NEGERI JAKARTA
3221106,322,science,ILMU KEPERAWATAN,40,UNIVERSITAS ISLAM NEGERI JAKARTA
3221114,322,science,PENDIDIKAN DOKTER,40,UNIVERSITAS ISLAM NEGERI JAKARTA
3221122,322,science,PENDIDIKAN MATEMATIKA,39,UNIVERSITAS ISLAM NEGERI JAKARTA
3221145,322,science,PENDIDIKAN KIMIA,39,UNIVERSITAS ISLAM NEGERI JAKARTA
3221161,322,science,TEKNIK PERTAMBANGAN,16,UNIVERSITAS ISLAM NEGERI JAKARTA
3231012,323,science,PENDIDIKAN MATEMATIKA,20,UNIVERSITAS NEGERI JAKARTA
3231027,323,science,PENDIDIKAN FISIKA,40,UNIVERSITAS NEGERI JAKARTA
3231035,323,science,PENDIDIKAN KIMIA,40,UNIVERSITAS NEGERI JAKARTA
3231043,323,science,PENDIDIKAN BIOLOGI,40,UNIVERSITAS NEGERI JAKARTA
3231051,323,science,MATEMATIKA,20,UNIVERSITAS NEGERI JAKARTA
3231066,323,science,FISIKA,40,UNIVERSITAS NEGERI JAKARTA
3231074,323,science,KIMIA,23,UNIVERSITAS NEGERI JAKARTA
3231082,323,science,BIOLOGI,40,UNIVERSITAS NEGERI JAKARTA
3231097,323,science,PENDIDIKAN VOKASIONAL TEKNIK ELEKTRO,30,UNIVERSITAS NEGERI JAKARTA
3231101,323,science,PENDIDIKAN VOKASIONAL TEKNIK MESIN,45,UNIVERSITAS NEGERI JAKARTA
3231116,323,science,PENDIDIKAN VOKASIONAL KONSTRUKSI  BANGUNAN,43,UNIVERSITAS NEGERI JAKARTA
3231124,323,science,ILMU KEOLAHRAGAAN,30,UNIVERSITAS NEGERI JAKARTA
3231132,323,science,PENDIDIKAN INFORMATIKA,45,UNIVERSITAS NEGERI JAKARTA
3231147,323,science,PENDIDIKAN VOKASIONAL TEKNIK ELEKTRONIKA,40,UNIVERSITAS NEGERI JAKARTA
3231155,323,science,ILMU KOMPUTER,20,UNIVERSITAS NEGERI JAKARTA
3231163,323,science,STATISTIKA,20,UNIVERSITAS NEGERI JAKARTA
3231171,323,science,REKAYASA KESELAMATAN KEBAKARAN,20,UNIVERSITAS NEGERI JAKARTA
3241014,324,science,TEKNIK MESIN,53,"UPN ""VETERAN"" JAKARTA"
3241022,324,science,TEKNIK PERKAPALAN,35,"UPN ""VETERAN"" JAKARTA"
3241037,324,science,TEKNIK INDUSTRI,53,"UPN ""VETERAN"" JAKARTA"
3241045,324,science,INFORMATIKA,75,"UPN ""VETERAN"" JAKARTA"
3241053,324,science,SISTEM INFORMASI,75,"UPN ""VETERAN"" JAKARTA"
3241061,324,science,KEDOKTERAN,75,"UPN ""VETERAN"" JAKARTA"
3241076,324,science,KEPERAWATAN,40,"UPN ""VETERAN"" JAKARTA"
3241084,324,science,KESEHATAN MASYARAKAT,70,"UPN ""VETERAN"" JAKARTA"
3241092,324,science,GIZI,53,"UPN ""VETERAN"" JAKARTA"
3241103,324,science,TEKNIK ELEKTRO,20,"UPN ""VETERAN"" JAKARTA"
3241111,324,science,FARMASI,15,"UPN ""VETERAN"" JAKARTA"
3311016,331,science,AGROTEKNOLOGI,79,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311024,331,science,TEKNIK INDUSTRI,111,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311032,331,science,TEKNIK MESIN,111,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311047,331,science,TEKNIK ELEKTRO,79,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311055,331,science,TEKNIK INFORMATIKA,111,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311063,331,science,PEND. MATEMATIKA,95,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311071,331,science,AGRIBISNIS,63,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311086,331,science,FARMASI,40,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311094,331,science,GIZI,32,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311105,331,science,TEKNIK KIMIA,32,UNIVERSITAS SINGAPERBANGSA KARAWANG
3311113,331,science,ILMU KEOLAHRAGAAN,32,UNIVERSITAS SINGAPERBANGSA KARAWANG
3321011,332,science,FAK. ILMU DAN TEKNOLOGI KEBUMIAN (FITB),112,INSTITUT TEKNOLOGI BANDUNG
3321026,332,science,FAK. TEKNIK PERTAMB. & PERMINYAKAN (FTTM),136,INSTITUT TEKNOLOGI BANDUNG
3321034,332,science,FAK. MATEMATIKA & ILMU PENGET. ALAM (FMIPA),180,INSTITUT TEKNOLOGI BANDUNG
3321042,332,science,FAKULTAS TEKNIK SIPIL & LINGKUNGAN (FTSL)  - KAMPUS GANESA,136,INSTITUT TEKNOLOGI BANDUNG
3321057,332,science,SEKOLAH FARMASI (SF),60,INSTITUT TEKNOLOGI BANDUNG
3321065,332,science,SEKOLAH ILMU & TEKNO. HAYATI - PROG. SAINS,64,INSTITUT TEKNOLOGI BANDUNG
3321073,332,science,SEKOLAH TEK. ELEKTRO & INFORMATIKA (STEI),238,INSTITUT TEKNOLOGI BANDUNG
3321081,332,science,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS GANESA,144,INSTITUT TEKNOLOGI BANDUNG
3321096,332,science,FAKULTAS TEKNIK MESIN & DIRGANTARA (FTMD),120,INSTITUT TEKNOLOGI BANDUNG
3321107,332,science,"SEK. ARSITEKTUR, PERENC & PENGEMB KEBIJAKAN",68,INSTITUT TEKNOLOGI BANDUNG
3321123,332,science,SEKOLAH ILMU & TEKNO HAYATI - PROG REKAYASA,80,INSTITUT TEKNOLOGI BANDUNG
3321131,332,science,FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN (FTSL) - KAMPUS JATINANGOR,32,INSTITUT TEKNOLOGI BANDUNG
3321146,332,science,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS JATINANGOR,32,INSTITUT TEKNOLOGI BANDUNG
3321154,332,science,FAKULTAS TEKNOLOGI INDUSTRI (FTI) - KAMPUS CIREBON,20,INSTITUT TEKNOLOGI BANDUNG
3321162,332,science,"SEK. ARSITEKTUR, PERENC &AMP PENGEMB KEBIJAKAN (SAPPK) - KAMPUS CIREBON",14,INSTITUT TEKNOLOGI BANDUNG
3331013,333,science,PENDIDIKAN DOKTER,125,UNIVERSITAS PADJADJARAN
3331021,333,science,MATEMATIKA,50,UNIVERSITAS PADJADJARAN
3331036,333,science,KIMIA,50,UNIVERSITAS PADJADJARAN
3331044,333,science,FISIKA,40,UNIVERSITAS PADJADJARAN
3331052,333,science,BIOLOGI,60,UNIVERSITAS PADJADJARAN
3331067,333,science,STATISTIKA,50,UNIVERSITAS PADJADJARAN
3331075,333,science,AGROTEKNOLOGI,150,UNIVERSITAS PADJADJARAN
3331083,333,science,AGRIBISNIS,70,UNIVERSITAS PADJADJARAN
3331091,333,science,PENDIDIKAN DOKTER GIGI,70,UNIVERSITAS PADJADJARAN
3331102,333,science,ILMU PETERNAKAN,200,UNIVERSITAS PADJADJARAN
3331117,333,science,PERIKANAN,80,UNIVERSITAS PADJADJARAN
3331125,333,science,ILMU KEPERAWATAN,70,UNIVERSITAS PADJADJARAN
3331133,333,science,ILMU KELAUTAN,50,UNIVERSITAS PADJADJARAN
3331141,333,science,TEKNOLOGI  PANGAN,60,UNIVERSITAS PADJADJARAN
3331156,333,science,TEKNIK PERTANIAN,50,UNIVERSITAS PADJADJARAN
3331164,333,science,FARMASI,80,UNIVERSITAS PADJADJARAN
3331172,333,science,TEKNIK GEOLOGI,80,UNIVERSITAS PADJADJARAN
3331187,333,science,PSIKOLOGI,80,UNIVERSITAS PADJADJARAN
3331195,333,science,GEOFISIKA,30,UNIVERSITAS PADJADJARAN
3331206,333,science,TEKNIK INFORMATIKA,40,UNIVERSITAS PADJADJARAN
3331214,333,science,TEKNOLOGI INDUSTRI PERTANIAN,30,UNIVERSITAS PADJADJARAN
3331222,333,science,TEKNIK ELEKTRO,30,UNIVERSITAS PADJADJARAN
3331237,333,science,KEDOKTERAN HEWAN,25,UNIVERSITAS PADJADJARAN
3331284,333,science,ILMU AKTUARIA,35,UNIVERSITAS PADJADJARAN
3331292,333,science,KEPERAWATAN PSDKU GARUT,30,UNIVERSITAS PADJADJARAN
3331303,333,science,PERIKANAN PSDKU PANGANDARAN,30,UNIVERSITAS PADJADJARAN
3331311,333,science,PETERNAKAN PSDKU PANGANDARAN,30,UNIVERSITAS PADJADJARAN
3331326,333,science,KEPERAWATAN PSDKU PANGANDARAN,30,UNIVERSITAS PADJADJARAN
3341015,334,science,PENDIDIKAN MATEMATIKA,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341023,334,science,PENDIDIKAN FISIKA,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341031,334,science,PENDIDIKAN BIOLOGI,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341046,334,science,PENDIDIKAN KIMIA,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341054,334,science,PENDIDIKAN ILMU KOMPUTER,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341062,334,science,MATEMATIKA,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341077,334,science,FISIKA,21,UNIVERSITAS PENDIDIKAN INDONESIA
3341085,334,science,BIOLOGI,21,UNIVERSITAS PENDIDIKAN INDONESIA
3341093,334,science,KIMIA,36,UNIVERSITAS PENDIDIKAN INDONESIA
3341104,334,science,ILMU KOMPUTER,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341112,334,science,PENDIDIKAN TEKNIK ARSITEKTUR,27,UNIVERSITAS PENDIDIKAN INDONESIA
3341127,334,science,PENDIDIKAN TEKNIK BANGUNAN,27,UNIVERSITAS PENDIDIKAN INDONESIA
3341143,334,science,PENDIDIKAN TEKNIK ELEKTRO,50,UNIVERSITAS PENDIDIKAN INDONESIA
3341151,334,science,PENDIDIKAN TEKNIK MESIN,41,UNIVERSITAS PENDIDIKAN INDONESIA
3341166,334,science,ILMU KEOLAHRAGAAN,59,UNIVERSITAS PENDIDIKAN INDONESIA
3341174,334,science,TEKNIK ELEKTRO,50,UNIVERSITAS PENDIDIKAN INDONESIA
3341182,334,science,PENDIDIKAN TEKNOLOGI AGRO INDUSTRI ,36,UNIVERSITAS PENDIDIKAN INDONESIA
3341197,334,science,TEKNIK SIPIL,54,UNIVERSITAS PENDIDIKAN INDONESIA
3341201,334,science,PENDIDIKAN ILMU PENGETAHUAN ALAM,16,UNIVERSITAS PENDIDIKAN INDONESIA
3341216,334,science,ARSITEKTUR,27,UNIVERSITAS PENDIDIKAN INDONESIA
3341224,334,science,PENDIDIKAN KELAUTAN DAN PERIKANAN KAMPUS SERANG,45,UNIVERSITAS PENDIDIKAN INDONESIA
3341232,334,science,PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU,45,UNIVERSITAS PENDIDIKAN INDONESIA
3341247,334,science,PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA,45,UNIVERSITAS PENDIDIKAN INDONESIA
3361027,336,science,MATEMATIKA,32,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI
3361035,336,science,BIOLOGI,32,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI
3361043,336,science,FISIKA,16,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI
3361051,336,science,KIMIA,32,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI
3361066,336,science,TEKNIK INFORMATIKA,48,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI
3361074,336,science,TEKNIK ELEKTRO,32,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI
3361082,336,science,AGROTEKNOLOGI,32,UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG DJATI
3411017,341,science,AGRIBISNIS,55,INSTITUT PERTANIAN BOGOR
3411025,341,science,AGRONOMI DAN HORTIKULTURA,78,INSTITUT PERTANIAN BOGOR
3411033,341,science,ARSITEKTUR LANSEKAP,35,INSTITUT PERTANIAN BOGOR
3411041,341,science,BIOKIMIA,40,INSTITUT PERTANIAN BOGOR
3411056,341,science,BIOLOGI,42,INSTITUT PERTANIAN BOGOR
3411064,341,science,EKONOMI SUMBERDAYA DAN LINGKUNGAN,40,INSTITUT PERTANIAN BOGOR
3411087,341,science,ILMU DAN TEKNOLOGI KELAUTAN,41,INSTITUT PERTANIAN BOGOR
3411106,341,science,ILMU KOMPUTER,49,INSTITUT PERTANIAN BOGOR
3411114,341,science,KEDOKTERAN HEWAN,86,INSTITUT PERTANIAN BOGOR
3411122,341,science,KIMIA,41,INSTITUT PERTANIAN BOGOR
3411137,341,science,KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT,53,INSTITUT PERTANIAN BOGOR
3411145,341,science,KONSERVASI SUMBERDAYAHUTAN& EKOWISATA,45,INSTITUT PERTANIAN BOGOR
3411153,341,science,MANAJEMEN HUTAN,43,INSTITUT PERTANIAN BOGOR
3411226,341,science,STATISTIKA,37,INSTITUT PERTANIAN BOGOR
3411234,341,science,TEKNIK PERTANIAN DAN BIOSISTEM,50,INSTITUT PERTANIAN BOGOR
3411242,341,science,TEKNOLOGI HASIL HUTAN,30,INSTITUT PERTANIAN BOGOR
3411265,341,science,TEKNOLOGI INDUSTRI PERTANIAN,63,INSTITUT PERTANIAN BOGOR
3411273,341,science,TEKNOLOGI PANGAN,65,INSTITUT PERTANIAN BOGOR
3411281,341,science,NUTRISI DAN TEKNOLOGI PAKAN,50,INSTITUT PERTANIAN BOGOR
3411296,341,science,TEKNOLOGI PRODUKSI TERNAK,40,INSTITUT PERTANIAN BOGOR
3411315,341,science,TEKNIK SIPIL DAN LINGKUNGAN,41,INSTITUT PERTANIAN BOGOR
3411323,341,science,TEKNOLOGI & MANAJEMEN PERIKANAN BUDIDAYA,50,INSTITUT PERTANIAN BOGOR
3411331,341,science,EKONOMI PEMBANGUNAN,37,INSTITUT PERTANIAN BOGOR
3411346,341,science,MANAJEMEN,53,INSTITUT PERTANIAN BOGOR
3411354,341,science,ILMU GIZI,37,INSTITUT PERTANIAN BOGOR
3411362,341,science,EKONOMI SYARIAH,35,INSTITUT PERTANIAN BOGOR
3411377,341,science,MANAJEMEN SUMBERDAYA LAHAN,35,INSTITUT PERTANIAN BOGOR
3411385,341,science,PROTEKSI TANAMAN,40,INSTITUT PERTANIAN BOGOR
3411393,341,science,MANAJEMEN SUMBERDAYA PERAIRAN,39,INSTITUT PERTANIAN BOGOR
3411404,341,science,TEKNOLOGI HASIL PERAIRAN,39,INSTITUT PERTANIAN BOGOR
